X,Y,Index_,ACCNUM,YEAR,DATE,TIME,Hour,STREET1,STREET2,OFFSET,ROAD_CLASS,District,WardNum,WardNum_X,WardNum_Y,Division,Division_X,Division_Y,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Hood_ID,Neighbourh,ObjectId
-79.37089,43.667845,6717518,1272062,2011,2011-10-31T04:00:00.000Z,1030,10,240 WELLESLEY St E, , ,Minor Arterial,Toronto and East York,13,0,0,51,0,0,43.667845,-79.37089,Intersection, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , ,Yes, , ,Yes, , , , , , , , ,71,Cabbagetown-South St.James Town (71),342
-79.37089,43.667845,6717519,1272062,2011,2011-10-31T04:00:00.000Z,1030,10,240 WELLESLEY St E, , ,Minor Arterial,Toronto and East York,13,0,0,51,0,0,43.667845,-79.37089,Intersection, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Truck Driver,60 to 64,None,0,South,Truck - Open,Turning Right,Driving Properly,Normal, , , , , , , ,Yes, , ,Yes, , , , , , , , ,71,Cabbagetown-South St.James Town (71),343
-79.37089,43.667845,6717520,1272062,2011,2011-10-31T04:00:00.000Z,1030,10,240 WELLESLEY St E, , ,Minor Arterial,Toronto and East York,13,0,0,51,0,0,43.667845,-79.37089,Intersection, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,30 to 34,Major,0,South,Bicycle,Turning Right, , , , , ,"Motorist turns right at non-signal Inter.(stop, yield, no cont.,and dwy) and strikes cyclist.",Other,Normal, ,Yes, , ,Yes, , , , , , , , ,71,Cabbagetown-South St.James Town (71),344
-79.609165,43.72042,80157491,4001888181,2014,2014-04-14T04:00:00.000Z,1030,10,REXDALE BLVD,HUMBERWOOD BLVD, ,Major Arterial,Etobicoke York,1,0,0,23,0,0,43.72042,-79.609165,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,unknown,None,0,West,"Automobile, Station Wagon",Going Ahead,Improper Passing,Unknown, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,1,West Humber-Clairville (1),345
-79.609165,43.72042,80157492,4001888181,2014,2014-04-14T04:00:00.000Z,1030,10,REXDALE BLVD,HUMBERWOOD BLVD, ,Major Arterial,Etobicoke York,1,0,0,23,0,0,43.72042,-79.609165,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,55 to 59,Major,0,West,Bicycle,Going Ahead, , , , , ,Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.,Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,1,West Humber-Clairville (1),346
-79.481197,43.622958,80239413,5000858647,2015,2015-05-23T04:00:00.000Z,1030,10,MARINE PARADE DR,PARK LAWN RD, ,Major Arterial,Etobicoke York,3,0,0,22,0,0,43.622958,-79.481197,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,50 to 54,None,0,East,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,Normal, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,17,Mimico (includes Humber Bay Shores) (17),347
-79.481197,43.622958,80239414,5000858647,2015,2015-05-23T04:00:00.000Z,1030,10,MARINE PARADE DR,PARK LAWN RD, ,Major Arterial,Etobicoke York,3,0,0,22,0,0,43.622958,-79.481197,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,45 to 49,Major,0,East,Bicycle,Going Ahead, , , , , ,"Motorist turns right at non-signal Inter.(stop, yield, no cont.,and dwy) and strikes cyclist.",Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,17,Mimico (includes Humber Bay Shores) (17),348
-79.395358,43.674872,80771534,7001016401,2017,2017-06-08T04:00:00.000Z,1030,10,DAVENPORT RD,AVENUE RD,100 m East of,Major Arterial,Toronto and East York,11,0,0,53,0,0,43.674872,-79.395358,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Truck Driver,35 to 39,None,0,East,"Truck - Closed (Blazer, etc)",Going Ahead,Other,Normal, , , , , , , ,Yes, , ,Yes, , , , , , , , ,95,Annex (95),349
-79.395358,43.674872,80771535,7001016401,2017,2017-06-08T04:00:00.000Z,1030,10,DAVENPORT RD,AVENUE RD,100 m East of,Major Arterial,Toronto and East York,11,0,0,53,0,0,43.674872,-79.395358,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,20 to 24,Major,0,East,Bicycle,Going Ahead, , , , , ,Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.,Other,Normal, ,Yes, , ,Yes, , , , , , , , ,95,Annex (95),350
-79.38739,43.662245,5863080,1140607,2009,2009-11-06T05:00:00.000Z,1033,10,GROSVENOR ST,BAY ST, ,Collector,Toronto and East York,11,0,0,52,0,0,43.662245,-79.38739,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Moped Driver,35 to 39,Major,0,West,Moped,Overtaking,Improper Passing,Normal, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,76,Bay Street Corridor (76),351
-79.38739,43.662245,5863081,1140607,2009,2009-11-06T05:00:00.000Z,1033,10,GROSVENOR ST,BAY ST, ,Collector,Toronto and East York,11,0,0,52,0,0,43.662245,-79.38739,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Driver,55 to 59,None,0,West,"Automobile, Station Wagon",Pulling Away from Shoulder or Curb,Failed to Yield Right of Way,Normal, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,76,Bay Street Corridor (76),352
-79.324397,43.81956,80974029,8002001180,2018,2018-10-30T04:00:00.000Z,1037,10,STEELES AVE E,WARDEN AVE, ,Major Arterial,Scarborough,22,0,0,42,0,0,43.81956,-79.324397,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,80 to 84,Major,0,North,Bicycle,Turning Right, , , , , ,Cyclist turns right across motorists path,Failed to Yield Right of Way,Normal, ,Yes,Yes, , , , , , , , , , ,116,Steeles (116),353
-79.324397,43.81956,80974030,8002001180,2018,2018-10-30T04:00:00.000Z,1037,10,STEELES AVE E,WARDEN AVE, ,Major Arterial,Scarborough,22,0,0,42,0,0,43.81956,-79.324397,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,45 to 49,None,0,North,"Automobile, Station Wagon",Turning Right,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,116,Steeles (116),354
-79.43929,43.650145,5384800,1049419,2008,2008-06-30T04:00:00.000Z,1040,10,DUNDAS ST W,LANSDOWNE AVE, ,Minor Arterial,Toronto and East York,9,0,0,11,0,0,43.650145,-79.43929,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,45 to 49,None,0,East,"Automobile, Station Wagon",Parked,Other,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,83,Dufferin Grove (83),355
-79.43929,43.650145,5384801,1049419,2008,2008-06-30T04:00:00.000Z,1040,10,DUNDAS ST W,LANSDOWNE AVE, ,Minor Arterial,Toronto and East York,9,0,0,11,0,0,43.650145,-79.43929,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,20 to 24,Major,0,East,Bicycle,Going Ahead, , , , , ,Cyclist struck opened vehicle door,Driving Properly,Normal, ,Yes,Yes, , , , , , , , , , ,83,Dufferin Grove (83),356
-79.38699,43.639945,7835237,1363452,2013,2013-05-20T04:00:00.000Z,1040,10,LAKE SHORE BLVD W,REES ST, ,Expressway,Toronto and East York,10,0,0,52,0,0,43.639945,-79.38699,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,35 to 39,None,0,East,"Automobile, Station Wagon",Turning Right,Improper Turn,Inattentive, , , , , , , ,Yes,Yes, , , , , , , , , , ,77,Waterfront Communities-The Island (77),357
-79.38699,43.639945,7835238,1363452,2013,2013-05-20T04:00:00.000Z,1040,10,LAKE SHORE BLVD W,REES ST, ,Expressway,Toronto and East York,10,0,0,52,0,0,43.639945,-79.38699,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,50 to 54,Major,0,East,Bicycle,Going Ahead, , , , , ,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Disobeyed Traffic Control,Inattentive, ,Yes,Yes, , , , , , , , , , ,77,Waterfront Communities-The Island (77),358
-79.398639,43.654383,80487297,5001261641,2015,2015-07-24T04:00:00.000Z,1040,10,SPADINA AVE,ST ANDREW ST,5 m North of,Major Arterial,Toronto and East York,11,0,0,"14,52",52,14,43.654383,-79.398639,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,20 to 24,None,0,South,"Automobile, Station Wagon",Going Ahead,Improper Passing,Inattentive, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,78,Kensington-Chinatown (78),359
-79.398639,43.654383,80487298,5001261641,2015,2015-07-24T04:00:00.000Z,1040,10,SPADINA AVE,ST ANDREW ST,5 m North of,Major Arterial,Toronto and East York,11,0,0,"14,52",52,14,43.654383,-79.398639,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,65 to 69,Major,0,South,Bicycle,Going Ahead, , , , , ,Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.,Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,78,Kensington-Chinatown (78),360
-79.467433,43.681517,80150374,4001460471,2014,2014-02-03T05:00:00.000Z,1043,10,OLD WESTON RD,ROGERS RD, ,Minor Arterial,Toronto and East York,509,9,5,12,0,0,43.681517,-79.467433,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,25 to 29,None,0,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,110,Keelesdale-Eglinton West (110),361
-79.467433,43.681517,80150375,4001460471,2014,2014-02-03T05:00:00.000Z,1043,10,OLD WESTON RD,ROGERS RD, ,Minor Arterial,Toronto and East York,509,9,5,12,0,0,43.681517,-79.467433,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,50 to 54,Major,0,West,Bicycle,Other, , , , , ,Cyclist rode off sidewalk into road at midblock.,Other,Inattentive, ,Yes,Yes, , , , , , , , , , ,110,Keelesdale-Eglinton West (110),362
-79.37949,43.668845,5305045,1134906,2009,2009-10-14T04:00:00.000Z,1047,10,JARVIS ST,ISABELLA ST, ,Major Arterial,Toronto and East York,13,0,0,51,0,0,43.668845,-79.37949,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Moped Driver,35 to 39,Major,0,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,75,Church-Yonge Corridor (75),363
-79.37949,43.668845,5305046,1134906,2009,2009-10-14T04:00:00.000Z,1047,10,JARVIS ST,ISABELLA ST, ,Major Arterial,Toronto and East York,13,0,0,51,0,0,43.668845,-79.37949,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,40 to 44,None,0,South,"Automobile, Station Wagon",Turning Left,Improper Turn,Inattentive, , , , , , , ,Yes,Yes, , , , , , , , , , ,75,Church-Yonge Corridor (75),364
-79.340778,43.653514,7886796,1385469,2013,2013-09-09T04:00:00.000Z,1047,10,LAKE SHORE BLVD E,BOOTH AVE, ,Expressway,Toronto and East York,14,0,0,55,0,0,43.653514,-79.340778,Intersection, ,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,70,South Riverdale (70),365
-79.340778,43.653514,7886797,1385469,2013,2013-09-09T04:00:00.000Z,1047,10,LAKE SHORE BLVD E,BOOTH AVE, ,Expressway,Toronto and East York,14,0,0,55,0,0,43.653514,-79.340778,Intersection, ,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,45 to 49,None,0,South,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,Inattentive, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,70,South Riverdale (70),366
-79.340778,43.653514,7886798,1385469,2013,2013-09-09T04:00:00.000Z,1047,10,LAKE SHORE BLVD E,BOOTH AVE, ,Expressway,Toronto and East York,14,0,0,55,0,0,43.653514,-79.340778,Intersection, ,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,65 to 69,Major,0,West,Bicycle,Going Ahead, , , , , ,"Motorist turns right at non-signal Inter.(stop, yield, no cont.,and dwy) and strikes cyclist.",Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,70,South Riverdale (70),367
-79.31116,43.777972,80718833,6001647391,2016,2016-09-16T04:00:00.000Z,1047,10,SHEPPARD AV E,PALMDALE DR, ,Major Arterial,Scarborough,22,0,0,42,0,0,43.777972,-79.31116,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,40 to 44,Major,0,East,Bicycle,Going Ahead, , , , , ,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Other,Inattentive, ,Yes, , ,Yes, , , , , , , , ,118,Tam O'Shanter-Sullivan (118),368
-79.31116,43.777972,80718834,6001647391,2016,2016-09-16T04:00:00.000Z,1047,10,SHEPPARD AV E,PALMDALE DR, ,Major Arterial,Scarborough,22,0,0,42,0,0,43.777972,-79.31116,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Truck Driver,50 to 54,None,0,West,Truck - Dump,Turning Left,Driving Properly,Normal, , , , , , , ,Yes, , ,Yes, , , , , , , , ,118,Tam O'Shanter-Sullivan (118),369
-79.41309,43.664745,5277874,1121495,2009,2009-07-20T04:00:00.000Z,1050,10,BLOOR ST W,PALMERSTON BLVD, ,Major Arterial,Toronto and East York,11,0,0,14,0,0,43.664745,-79.41309,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,45 to 49,None,0,East,"Automobile, Station Wagon",Parked,Other,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,95,Annex (95),370
-79.41309,43.664745,5277875,1121495,2009,2009-07-20T04:00:00.000Z,1050,10,BLOOR ST W,PALMERSTON BLVD, ,Major Arterial,Toronto and East York,11,0,0,14,0,0,43.664745,-79.41309,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,35 to 39,Major,0,East,Bicycle,Going Ahead, , , , , ,Cyclist struck opened vehicle door,Driving Properly,Normal, ,Yes,Yes, , , , , , , , , , ,95,Annex (95),371
-79.39529,43.658845,5863204,1141576,2009,2009-11-18T05:00:00.000Z,1050,10,COLLEGE Stre,BEVERLEY Stre, ,Major Arterial,Toronto and East York,11,0,0,52,0,0,43.658845,-79.39529,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,30 to 34,None,0,East,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,Inattentive, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,79,University (79),372
-79.39529,43.658845,5863205,1141576,2009,2009-11-18T05:00:00.000Z,1050,10,COLLEGE Stre,BEVERLEY Stre, ,Major Arterial,Toronto and East York,11,0,0,52,0,0,43.658845,-79.39529,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,30 to 34,Major,0,East,Bicycle,Going Ahead, , , , , ,"Motorist turns right at non-signal Inter.(stop, yield, no cont.,and dwy) and strikes cyclist.",Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,79,University (79),373
-79.139507,43.778929,80164240,4000008445,2014,2014-06-17T04:00:00.000Z,1050,10,5450 LAWRENCE AVE E, , ,Minor Arterial,Scarborough,25,0,0,43,0,0,43.778929,-79.139507,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,70 to 74,None,0,South,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,Normal, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,133,Centennial Scarborough (133),374
-79.139507,43.778929,80164241,4000008445,2014,2014-06-17T04:00:00.000Z,1050,10,5450 LAWRENCE AVE E, , ,Minor Arterial,Scarborough,25,0,0,43,0,0,43.778929,-79.139507,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,15 to 19,Major,0,East,Bicycle,Going Ahead, , , , , ,"Motorist without ROW drives into path of cyclist at inter, lnwy, dwy-Driver not turn.",Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,133,Centennial Scarborough (133),375
-79.446399,43.734683,80780968,7001492041,2017,2017-08-18T04:00:00.000Z,1055,10,FAYWOOD  BLVD,WILSON  AVE,1 m South of,Major Arterial,North York,6,0,0,32,0,0,43.734683,-79.446399,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,45 to 49,None,0,South,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,Inattentive, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,33,Clanton Park (33),376
-79.446399,43.734683,80780969,7001492041,2017,2017-08-18T04:00:00.000Z,1055,10,FAYWOOD  BLVD,WILSON  AVE,1 m South of,Major Arterial,North York,6,0,0,32,0,0,43.734683,-79.446399,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,55 to 59,Major,0,West,Bicycle,Going Ahead, , , , , ,"Motorist turns right at non-signal Inter.(stop, yield, no cont.,and dwy) and strikes cyclist.",Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,33,Clanton Park (33),377
-79.29429,43.801845,7528663,1321561,2012,2012-10-22T04:00:00.000Z,1059,10,FINCH AVE E,MILLIKEN BLVD, ,Major Arterial,Scarborough,22,0,0,42,0,0,43.801845,-79.29429,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,75 to 79,None,0,South,"Automobile, Station Wagon",Turning Left,Improper Turn,Inattentive, , , , , , , ,Yes,Yes, , , , , , , , , , ,130,Milliken (130),378
-79.29429,43.801845,7528664,1321561,2012,2012-10-22T04:00:00.000Z,1059,10,FINCH AVE E,MILLIKEN BLVD, ,Major Arterial,Scarborough,22,0,0,42,0,0,43.801845,-79.29429,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,55 to 59,Major,0,North,Bicycle,Going Ahead, , , , , ,Motorist turned left across cyclists path.,Driving Properly,Normal, ,Yes,Yes, , , , , , , , , , ,130,Milliken (130),379
-79.375522,43.665728,80234285,5000486236,2015,2015-03-23T04:00:00.000Z,1100,11,HOMEWOOD AVENUE,MAITLAND PLACE, ,Collector,Toronto and East York,13,0,0,51,0,0,43.665728,-79.375522,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,15 to 19,Major,0,East,Bicycle,Turning Left, , , , , ,Cyclist turned left across motorists path.,Disobeyed Traffic Control,Inattentive, ,Yes,Yes, , , , , , , , , , ,71,Cabbagetown-South St.James Town (71),380
-79.375522,43.665728,80234286,5000486236,2015,2015-03-23T04:00:00.000Z,1100,11,HOMEWOOD AVENUE,MAITLAND PLACE, ,Collector,Toronto and East York,13,0,0,51,0,0,43.665728,-79.375522,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,60 to 64,None,0,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,71,Cabbagetown-South St.James Town (71),381
-79.27609,43.829145,7802013,1349064,2013,2013-03-02T05:00:00.000Z,1107,11,ENCHANTED HILLS Cres,WILDERNESS Dr, ,Local,Scarborough,23,0,0,42,0,0,43.829145,-79.27609,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , ,Yes,Yes, , , , , , , , , , ,130,Milliken (130),382
-79.27609,43.829145,7802014,1349064,2013,2013-03-02T05:00:00.000Z,1107,11,ENCHANTED HILLS Cres,WILDERNESS Dr, ,Local,Scarborough,23,0,0,42,0,0,43.829145,-79.27609,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,55 to 59,None,0,East,"Automobile, Station Wagon",Turning Left,Improper Turn,Inattentive, , , , , , , ,Yes,Yes, , , , , , , , , , ,130,Milliken (130),383
-79.27609,43.829145,7802015,1349064,2013,2013-03-02T05:00:00.000Z,1107,11,ENCHANTED HILLS Cres,WILDERNESS Dr, ,Local,Scarborough,23,0,0,42,0,0,43.829145,-79.27609,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,55 to 59,Major,0,South,Bicycle,Going Ahead, , , , , ,Motorist turned left across cyclists path.,Driving Properly,Normal, ,Yes,Yes, , , , , , , , , , ,130,Milliken (130),384
-79.38179,43.648245,7485220,1323889,2012,2012-09-25T04:00:00.000Z,1110,11,KING Stre W,BAY Stre, ,Major Arterial,Toronto and East York,10,0,0,52,0,0,43.648245,-79.38179,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,76,Bay Street Corridor (76),385
-79.38179,43.648245,7485221,1323889,2012,2012-09-25T04:00:00.000Z,1110,11,KING Stre W,BAY Stre, ,Major Arterial,Toronto and East York,10,0,0,52,0,0,43.648245,-79.38179,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,45 to 49,None,0,East,"Automobile, Station Wagon",Stopped,Failed to Yield Right of Way,Inattentive, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,76,Bay Street Corridor (76),386
-79.38179,43.648245,7485222,1323889,2012,2012-09-25T04:00:00.000Z,1110,11,KING Stre W,BAY Stre, ,Major Arterial,Toronto and East York,10,0,0,52,0,0,43.648245,-79.38179,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,50 to 54,Major,0,East,Bicycle,Going Ahead, , , , , ,Cyclist struck opened vehicle door,Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,76,Bay Street Corridor (76),387
-79.35929,43.663645,7427000,1299440,2012,2012-06-13T04:00:00.000Z,1111,11,GERRARD Stre E,RIVER Stre, ,Minor Arterial,Toronto and East York,13,0,0,51,0,0,43.663645,-79.35929,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,unknown,None,0,North,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Unknown, , , , , , , ,Yes,Yes, , , , , , ,Yes,Yes, , ,72,Regent Park (72),388
-79.35929,43.663645,7427001,1299440,2012,2012-06-13T04:00:00.000Z,1111,11,GERRARD Stre E,RIVER Stre, ,Minor Arterial,Toronto and East York,13,0,0,51,0,0,43.663645,-79.35929,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,50 to 54,Major,0,West,Bicycle,Going Ahead, , , , , ,"Motorist without ROW drives into path of cyclist at inter, lnwy, dwy-Driver not turn.",Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes,Yes, , ,72,Regent Park (72),389
